"id","name","season","episode","deal_outcome","deal_amount","deal_equity","asking_amount","asking_equity"
"bf4c6e33-873d-4ac6-949c-06eda206972a","No Limbits Adaptive Clothing",13,18,"deal",100000.00,10.00,100000.00,6.00
"42592d1e-13a3-40e7-9665-4d0ad1f4937f","Umaro Foods Seaweed-Based Bacon",13,18,"deal",1000000.00,7.00,500000.00,2.00
"d97c20ad-f38a-496a-963e-01e25f8bedac","BusyBox Do Not Disturb Sign",13,19,"no_deal",,,200000.00,15.00
"0642f8b0-4ea9-4bb4-8f9d-57f25c20d0da","LUCY Drawing Tool",13,19,"deal",300000.00,15.00,300000.00,10.00
"d9d910c1-43b0-47b8-8e85-659b6e85bd2f","The Dirty Cookie Shot Glass",13,19,"deal",500000.00,25.00,500000.00,5.00
"cc0cbd50-f3d4-46a7-b9b5-e90e2c02c4b8","Browndages Skin Tone Bandages",13,20,"deal",100000.00,25.00,75000.00,7.50
"020919b4-872e-48d4-bd36-d28d782db441","HairFin Haircut Guide",13,20,"deal",25000.00,30.00,25000.00,20.00
"1f785b0f-40a4-4acd-9750-2c6204b38752","Lil ADVENTS Potty Training Game",13,20,"no_deal",,,300000.00,15.00
"c45e6a9f-d1af-45df-80e0-a0070a4f6431","Cupbop Korean BBQ",13,21,"deal",1000000.00,5.00,1000000.00,3.00
"cf37741c-48af-4c8d-b854-1e568d27e607","Hampton Adams Athletic Tape",13,21,"no_deal",,,500000.00,10.00
"4e788a65-1784-456a-958d-e0ad0a16349c","Handy Pan",13,21,"deal",10000.00,20.00,10000.00,20.00
"28c85fc3-1545-416b-9178-766a466f7018","Plunge Cold Water Immersion",13,21,"no_deal",1200000.00,12.00,1200000.00,5.00
"09c71122-fed3-482d-8a16-132e9a131161","Kawaii Lighting Ring Lights",13,22,"deal",100000.00,22.00,88000.00,22.00
"32da138f-2303-48c5-a286-5b5709bccd19","Ooakshell Headbands",13,22,"deal",150000.00,20.00,150000.00,10.00
"b88bdf15-f31d-4cc7-8e94-4c71b9f47276","Pricklee Cactus Water",13,22,"deal",200000.00,20.00,200000.00,5.00
"ea005f5b-0043-4478-8162-d56f570aeda4","Pulp Pantry Veggie Chips",13,22,"deal",500000.00,17.00,500000.00,10.00
"28491525-96d4-40e0-8640-f4cdae5c91f7","Chill-N-Reel Fishing Can Koozie",13,23,"no_deal",,,300000.00,10.00
"cd9635c1-cae1-4c54-bb0d-21b65809c1d3","Driftline Boardshorts",13,23,"no_deal",,,100000.00,10.00
"5dd37afa-32a1-4504-96d2-2eb2a30bcb15","Stryx Cosmetics & Skincare for Men",13,23,"deal_fell_through",600000.00,10.00,600000.00,5.00
"78e3c331-eb87-4e7f-8a7d-02543d242fb2","Project Pollo Vegan Chicken",13,24,"no_deal",,,2500000.00,5.00
"cb1ff124-bf42-41aa-86c6-5711df971837","The Aqua Boxing Glove",13,24,"no_deal",,,100000.00,10.00
"1f3f0b15-0ae4-41b5-a887-f78c96ca7058","The Players Trunk",13,24,"no_deal",,,650000.00,5.00
"e3f10a65-bc80-41da-a782-dbb6d6b3861a","The Transformation Factory Sea Moss",13,24,"deal",600000.00,20.00,500000.00,5.00
"9aab914c-1e2b-46ae-9e1b-6e3ec4cd5af4","The Woobles Crochet Kits",14,2,"deal",450000.00,6.00,250000.00,5.00
"3d799f7a-3965-465d-bd49-0b8a36e1b2a7","Anytongs Turn Your Flatware Into Kitchen Tongs",14,13,"deal",150000.00,49.00,150000.00,20.00
"bc5354bd-7038-45bc-998d-7992c5958b21","Copy Keyboard Copy & Paste Computer Keypad",14,13,"no_deal",,,40000.00,25.00
"51f1ef2b-a2b9-4744-affc-7731dedab7a4","FryAway Cooking Oil Solidifier",14,13,"deal",250000.00,22.00,250000.00,10.00
"ad047e2c-2875-46f3-a480-e7092815dc0a","Slick Barrier Pest Control",14,13,"deal",500000.00,15.00,500000.00,15.00
"0f076df2-84d8-46e8-8808-783613a4a10c","FunkkOFF! Teeth Cleaner",14,14,"deal",250000.00,12.00,250000.00,5.00
"2c4bdab6-7b55-4868-a197-efba0eeec5a7","Kahawa 1893 African Coffee",14,14,"deal",350000.00,8.00,350000.00,5.00
"570cc465-e18e-4313-8c6e-3a920f3c0b04","The Chub Rub Patch",14,14,"no_deal",,,200000.00,30.00
"7fd53f5a-95a4-43e2-b547-8b9bc8bf9edb","Big Mouth Toothbrush",14,15,"deal",150000.00,20.00,150000.00,10.00
"b7727cc7-b567-4ee7-b416-5911cdef3f0c","Eat Your Flowers Edible Flower Bakery",14,15,"deal",250000.00,15.00,250000.00,12.00
"4198b423-c2b5-4287-b376-83b73a365b65","Surf Band Pro Sunscreen Dispenser",14,15,"no_deal",,,150000.00,10.00
"556b9ee0-0430-4c11-9dc2-8f0d722a95a1","YouthForia Makeup",14,15,"deal",400000.00,8.00,400000.00,5.00
"018f7fa7-58b9-4d8e-981f-7d083e6edc86","Flated Inflatable Cargo Storage",14,16,"deal",350000.00,8.00,350000.00,5.00
"ed74ddb1-442e-4f6e-974f-6c97e438a54e","Pluie Self-sanitizing Diaper Changing Table",14,16,"no_deal",,,500000.00,5.00
"31c489a4-52ea-4d6c-8bf7-2c4409d6afd5","SweetKiwi Frozen Whipped Greek Yogurt",14,16,"deal",250000.00,16.00,250000.00,5.00
"955061d3-c7cc-4edb-8960-15337f2db4a0","Chubby Buttons Wearable Remote for Phone",14,17,"no_deal",250000.00,10.00,250000.00,8.00
"a58054b5-4f70-4ce8-8ccf-bdceef614411","Crispy Cones Pastry Dough Ice Cream Cones",14,17,"deal",200000.00,20.00,200000.00,10.00
"618c054e-d884-402f-924e-8a54cbc910b1","Tngnt Ski Bikes",14,17,"deal",200000.00,40.00,200000.00,20.00
"442bd0fe-931f-45a7-b555-17662f951ae0","Bleni Blends Smoothie Vending Machines",14,18,"deal",250000.00,35.00,250000.00,6.00
"2db3ea88-93ac-4bd1-89b7-9b148a5488ba","Happi Floss Flossers",14,18,"no_deal",,,200000.00,10.00
"3523713e-1b52-4530-a74a-cd9aa9cecc4e","Lavabox Portable Campfire",14,18,"deal_fell_through",200000.00,12.50,200000.00,10.00
"143e62c7-17f7-4607-88d1-e7ef91cf69c7","The Ice Cream Canteen",14,18,"deal",300000.00,25.00,100000.00,5.00
"cbc48a0d-c381-4f47-a086-07f323c09069","Burlap and Barrel Spices",14,19,"no_deal",,,500000.00,5.00
"a939aea7-202d-4763-9f42-9211c63f2804","Cincha Travel Belts & Bags",14,19,"deal",100000.00,33.00,200000.00,15.00
"fd4da9b7-785e-4241-8bf5-85b5a571e693","Milkify Freeze Dried Breast Milk",14,19,"deal",400000.00,20.00,400000.00,10.00
"cceb05ea-50b3-4bed-8a9a-9ddbd7b7c8ce","Dapper Boi Body-Inclusive Fashion",14,20,"no_deal",,,250000.00,5.00
"586561e1-b049-4ddd-a2a3-43e611c8120c","Honey Bunchies Honey Bars",14,20,"no_deal",,,200000.00,10.00
"0c1956ab-2cb1-4092-a421-3b0f0cfed791","Play Maysie Portable Dollhouses",14,20,"deal",150000.00,20.00,150000.00,10.00
"51f3ace3-5598-4eca-8a81-ee424720a928","Tia Lupita Foods",14,20,"deal",500000.00,5.00,500000.00,5.00
"c552bd0c-b12a-499c-9cd8-72f298eab091","Nature’s Wild Berry Miracle Berries",14,21,"deal",80000.00,20.00,80000.00,15.00
"85041978-188d-4e85-9f6c-b3b4002e50cd","Noshi Food Paint for Kids",14,21,"deal",250000.00,25.00,250000.00,17.00
"d0f12992-f612-4972-92f4-2535dffc1b85","See the Way I See Clothing",14,21,"no_deal",,,250000.00,10.00
"e4c53e50-f4a7-4f2b-be8e-f698ec5b0b73","You Go Natural Hair Accessories for Textured Hair",14,21,"deal",400000.00,10.00,400000.00,5.00
"cb6f1f6e-f8d6-4582-9765-a2082742a4e2","Eyewris Folding Reading Glasses",14,22,"deal",125000.00,20.00,25000.00,5.00
"1aacc12c-a4b0-4322-a060-7aa6c01789b6","Influencers in the Wild Board Game",14,22,"no_deal",,,500000.00,10.00
"bfa1c68c-94d9-4ac0-92d4-6feb65183d14","Tones of Melanin Collegiate Wear",14,22,"deal",300000.00,12.00,300000.00,5.00
"8ed9300c-b785-4526-83c5-49341c08f48a","Tucky Belt",14,22,"deal",70000.00,39.00,70000.00,30.00
"3658ec31-2ff4-47e8-af74-88789175fb54","Meat the Mushroom Shroomacon",15,12,"deal",150000.00,33.30,150000.00,7.50
"a7d8269b-740c-4d24-b2ab-ed8f888d2354","AU Baby Blankets",15,13,"deal",80000.00,35.00,80000.00,25.00
"a8c0947f-8ab2-44ce-bffa-c5c6acb95365","Modern Picnic Lunchbox Bags",15,13,"no_deal",,,400000.00,6.50
"417dc9fb-4734-4bfc-8c43-4174e1d79eaf","Flora Smart Plant Monitor",15,14,"deal",300000.00,15.00,300000.00,10.00
"708356cb-7139-4ab8-bd43-8b3bb356747c","How to be a Redhead",15,14,"deal",350000.00,15.00,350000.00,10.00
"f73bdee0-0a66-425c-9379-c95c8cbf962f","Splashzen Bathtub Splash Guard",15,14,"deal",100000.00,14.00,100000.00,10.00
"7a2cef7e-fdca-42e3-ac05-96ff73ea0290","Coldest Water Bottles",15,15,"no_deal",,,600000.00,2.00
"c054d29b-3c72-487c-98cb-c4f0a578995a","Cup-a-Bug Insect Catcher",15,15,"deal",75000.00,20.00,50000.00,10.00
"e56049fa-20d7-4c61-827b-cc9b883b65ae","Psyonic Bionic Hand",15,15,"deal",1000000.00,6.00,1000000.00,2.00
"5d51e9e2-80da-4f7a-a9fa-738f4cb89a55","Da Vinci Eye AR Drawing Tools",15,16,"no_deal",350000.00,7.00,350000.00,5.00
"f5395f83-c557-49eb-ad6d-889cb34ecf8e","Fila Manila Filipino Sauces",15,16,"deal",250000.00,20.00,250000.00,5.00
"8e13d5af-fb8a-4bc0-8bc7-09120fdf1536","Funky Mello Marshmellow Creme",15,16,"deal",50000.00,15.00,50000.00,15.00
"a35f26c0-5d2f-490a-944f-1a324e79ab44","Boona Tandem Shower Heads",15,17,"no_deal",,,400000.00,10.00
"49a0a8ec-6bd5-4617-bb35-ffd25321a2f3","Chefee Robotic Chef",15,17,"deal",500000.00,15.00,500000.00,4.00
"d9d525df-eeb4-445c-aa89-2341f48229b7","Let Them Eat Candles Edible Candles",15,17,"deal",250000.00,18.00,250000.00,10.00
"d9b0c8c7-47c1-4477-a23a-73ef2f9997b6","The Lady Alpha Nursing Cover",15,17,"deal",100000.00,10.00,100000.00,10.00
"ee656f9a-b068-49df-9b03-430dc4b977fc","Nourish and Bloom Grocery and Bistro",15,18,"no_deal",,,400000.00,5.00
"872c9c67-940e-4892-9e62-928173be2717","Nowhere Bakery Plant Based Cookies",15,18,"deal",200000.00,12.50,200000.00,5.00
"df8cec3c-71c0-4fa3-a35c-0a819e7697fe","The Murder Mystery Co",15,18,"deal",350000.00,10.00,350000.00,5.00
"ddde22c0-0d8c-4880-8253-0e5ac90ac240","Hibear Insulated Bottle",15,19,"no_deal",,,150000.00,5.00
"4de8c837-e869-46b4-91a7-5ccfee21596e","Richualist Hair Styling Tools",15,19,"deal",150000.00,15.00,150000.00,10.00
"5193f944-eba8-4e47-90c0-5adfbd4a481f","Splash Swim Goggles",15,19,"deal",200000.00,10.00,200000.00,5.00
"3362d33c-f2ef-4db3-8f64-dd520ccfb8bc","Veba Baby Bottle",15,19,"no_deal",,,150000.00,15.00
"9fddf40a-f7b0-424e-b06e-102259f45138","Blinger Hair Gems",15,20,"deal",200000.00,25.00,200000.00,5.00
"daa97d2a-77fb-4073-b025-cc0818cdb6ca","Sorsoap Massage Bar Soap",15,20,"deal",100000.00,20.00,100000.00,10.00
"2f017d99-2d6b-496d-8b63-33066824ef0b","VSeat Bicycle Seat",15,20,"deal",200000.00,,150000.00,5.00
"f9eab7f0-a856-4e4e-b961-5e2fc1b05ed1","Hood Baseball Caps",15,21,"no_deal",,,500000.00,5.00
"9de915fb-5742-423c-91cb-4b30229fbdc1","HYPD Footwear",15,21,"deal",350000.00,25.00,125000.00,5.00
"730206ff-aaa0-4c7d-a685-3442b8ba7988","K3 Shooting Band for Jump Shots",15,21,"deal",100000.00,40.00,100000.00,20.00
"76d510b7-a829-43ff-a4af-02550172bb5b","Roboburger Burger Vending Machine",15,21,"deal",1500000.00,9.00,1500000.00,5.00
"f89a9eae-a608-4c80-961b-97c42fd0f2bf","Arber Plant Care",15,22,"no_deal",,,500000.00,4.00
"ccf0d9dc-0000-4be9-b860-04b816ea6b4f","Flaus Electric Flosser",15,22,"deal",250000.00,8.00,250000.00,5.00
"291e693d-a8e9-4b41-b984-7ca9511b5b96","Mosh Protein Bars",15,22,"deal",500000.00,3.50,500000.00,2.00
"b6958ff9-5a7d-435d-beeb-54aca55e0845","Sip Herbals Coffee Alternative",15,22,"no_deal",,,100000.00,10.00
"35ba8ca3-5832-47f5-a906-1a35dd2a3c9c","Bumpeez Bumper Cars",16,11,"deal",100000.00,15.00,100000.00,10.00
"ad2985a1-1a4e-4416-9b85-48d6f14b5e47","FlaminGO Phone Charger",16,11,"deal",100000.00,22.00,100000.00,22.00
"fe57247b-d7d3-4a2d-8cb6-68f02655d6be","Joyebells Pies",16,11,"no_deal",,,600000.00,10.00
"2ead3f28-399e-4dc4-8192-00d5122c52ba","Lectic Electric Skateboard & Scooter Kits",16,11,"deal",100000.00,15.00,100000.00,10.00
"fcbb92c3-4b18-4365-85fa-871cde8b69c0","GoodLove Foods Gluten-free Baked Goods",16,12,"deal",150000.00,18.00,150000.00,5.00
"d44d6e62-b564-4d47-b8b6-38693e3643d0","Happy Birdwatcher Birdseed",16,12,"no_deal",,,150000.00,10.00
"afc2a3b2-7824-4350-92d3-1faedaf62586","Kiid Coffee for Kids",16,12,"deal",50000.00,15.00,50000.00,5.00
"5805f5e5-b8bb-4090-9338-dc3f0a1ff12c","Dig World Construction Equipment for Kids",16,13,"deal",200000.00,10.00,200000.00,10.00
"5def1a3f-f5f2-4da4-98a4-2e5827aebbe1","Domedock Hat Rack",16,13,"deal",100000.00,15.00,100000.00,5.00
"8d1f8ee2-96ca-4bb5-8b27-1f096fbd2faa","Hella Awkward by Awkward Games",16,13,"deal",200000.00,10.00,200000.00,10.00
"cee0bbb4-d0fd-4fbe-9753-5b2b73148ad8","Riverbend Resources Poultry Care",16,13,"deal",300000.00,20.00,300000.00,10.00
"b4413b26-c208-41fe-b991-e881680c5ef4","BAM Plant-based Milk",16,14,"no_deal",,,250000.00,10.00
"5701f6f6-e47a-4d78-be67-e4a09e9d5f34","Blackdot Automatic Tattooing Device",16,14,"no_deal",,,1500000.00,5.00
"e9ef33a8-683d-42c8-bf2c-544e8df8e44c","Duzter Cut Resistant Hockey Apparel",16,14,"deal",200000.00,10.00,200000.00,10.00
"b71d0167-a6bb-4352-9ccc-aa2ca8564e42","Firefly Workout Recovery Device",16,14,"deal",500000.00,5.00,500000.00,2.50
"03cb55fc-ee6f-4734-aefa-054e69402a4b","Cowpots Biodegradable Pots",16,15,"deal",200000.00,20.00,200000.00,10.00
"ca75ef6f-1bf2-470e-af2b-73ee99990af6","Future Circus Mixed Reality",16,15,"no_deal",,,500000.00,5.00
"15240823-2bc5-48ba-9dfc-e6849eb47552","Paper Tacos Greeting Cards",16,15,"deal",120000.00,25.00,120000.00,10.00
"4909b7eb-cf69-4148-81f8-1a26944b68bc","Airtulip Air Purifying Headboard",16,16,"no_deal",,,400000.00,4.00
"3828c8e3-5b21-43dc-a14b-de2b9a613d31","Sock Candy Women’s Socks",16,16,"deal",150000.00,10.00,150000.00,5.00
"9ed0c4bd-28a5-4331-bee9-6fe7bb6a3d9d","Essence Aromatherapy Ring",16,17,"unknown",,,,
"1bb2b400-71f3-4a62-8cb4-0f31dd2e23b5","Frame Your Feline",16,17,"no_deal",,,100000.00,10.00
"a0b7ea7a-e750-40aa-9d5d-c5b7a647940c","Go Nutz Razor",16,17,"deal",120000.00,30.00,100000.00,15.00
"20c35ce3-65d2-4888-9f21-f6fb130a429d","Mad Mutz Mozzarella Sticks",16,17,"deal",150000.00,20.00,150000.00,5.00
"b17a4607-8b69-45f7-98bb-f1d98acd9249","Fanion Onion Cutting Fan",16,18,"no_deal",,,90000.00,15.00
"3b9e38f5-aece-41e6-ab77-4ffde9e8bab6","Jaju Pierogi",16,18,"no_deal",,,300000.00,8.00
"93c2f681-8117-4c70-887b-ddb2a40bbe4d","Permaplug Charger Lock",16,18,"deal",350000.00,15.00,350000.00,15.00
"a39535aa-6793-47ae-99a4-4741d04c4d4a","Rocco Smart Fridge",16,18,"deal",600000.00,4.00,600000.00,3.00
"03cd8604-09d9-42c5-a1a5-20411deff5a5","Cricket’s Candy Creations",16,19,"no_deal",,,275000.00,10.00
"5f017688-8f9e-40a7-8f4a-51eb27ddd240","Mirai Soaps and Body Care",16,19,"no_deal",,,500000.00,5.00
"742083e4-a30d-43f1-932a-aed6e8c50157","Morrison Outdoors Sleeping Bags",16,19,"deal_fell_through",,,300000.00,10.00
"2869eeac-ab0f-4464-87a3-35e575f23960","Big Ass Luxuries Candles",16,20,"deal",500000.00,13.00,500000.00,5.00
"3baf11a5-db13-41b3-90b9-35e8893bb9a0","Deviled Egg Co",16,20,"deal",250000.00,20.00,150000.00,5.00
"23853367-987f-4962-b44b-ad3fabdfda57","Stringys Underwear",16,20,"deal",300000.00,3.00,300000.00,5.00
"8f398c2e-1d75-4c71-8db0-72edbf7b5e28","Jane Foodie Frozen Foods",16,37,"deal",300000.00,25.00,300000.00,15.00
"242f53bb-c873-40d8-8f63-f9b3d72486d0","Dad Strength Brewing",17,1,"deal",300000.00,15.00,250000.00,5.00
"1cb25e45-b89f-417d-88ba-b997ef485585","Doublesoul Socks",17,1,"deal",500000.00,10.00,500000.00,4.00
"2f5da7b0-1c01-433f-adaf-366503ecf86d","Pelagion Hydroblade",17,1,"no_deal",,,800000.00,4.00
"25e6a5e1-be1a-4da7-a265-36acdb15a8fc","Z-Coil Spring Shoes",17,1,"deal",250000.00,50.00,250000.00,10.00
"48d3d379-c66f-4c2c-81bc-87080a9f76da","Im’peccable Chicken",17,2,"deal",200000.00,15.00,75000.00,5.00
"c2a0dc7f-741c-4df3-808b-46e117da49d2","QB54 Backyard Football Game",17,2,"no_deal",,,350000.00,10.00
"fd8676fa-1ff7-4cbb-89a6-14ac878fffb3","Snorinator Anti-snoring Pillow",17,2,"deal",100000.00,25.00,100000.00,10.00
"de162ee8-710d-4c4f-bf0e-40d84c31c7d3","Alchemize Fightwear",17,4,"deal",300000.00,15.00,250000.00,5.00
"28da4923-ad6e-4a39-9aed-334fbfafd21a","Orka Bar Protein Ice Cream Bar",17,4,"deal",100000.00,25.00,100000.00,15.00
"c596b9e7-3170-46d4-a106-c39693c5aca5","The Sprouting Company",17,4,"no_deal",,,500000.00,5.00
"136c3058-e334-4a68-a014-b11202a81f29","Freestyle Snacks Olives & Pickle Chips",17,5,"deal",300000.00,11.00,300000.00,5.00
"719554d8-5f29-4dc1-88ba-78146ab3b608","Lila Birth Gowns",17,5,"no_deal",,,200000.00,5.00
"dc0d4f87-efd1-453c-a0b3-e19b1a10acdb","The Qi Flower Tea",17,5,"deal",200000.00,20.00,200000.00,8.00
"9179129a-426c-46f1-82fc-14d1a37855d0","Warrior Kid Medic",17,5,"deal",50000.00,20.00,50000.00,10.00
"a85fd233-0eb7-46e0-9365-929161d35543","Forte 3D Carbon Fiber Instruments",17,6,"deal",250000.00,16.00,250000.00,10.00
"31712a58-5b0f-4afd-9586-a69736a6b8ce","Shalom Japan Matzoh Ball Ramen Kits",17,6,"deal",200000.00,30.00,200000.00,10.00
"7dea9273-37fa-41c8-9c9e-c8b8806721f0","Surf Skull Surfing Helmet",17,6,"deal",50000.00,20.00,50000.00,12.00
"1403d2f6-8154-4d44-823c-f66b09dde624","Tantos Puffed Pasta Chips",17,6,"no_deal",,,150000.00,10.00
"d7ad8c22-57c2-4f0a-a57b-768d85beff42","Bauble Stockings",17,7,"unknown",,,,
"5af940b6-5913-433f-9407-dad85818568a","Edible Architecture",17,7,"unknown",,,,
"b95a55c8-0dc0-469f-8d31-2e78ebd43e7e","McMiller Party Games",17,7,"no_deal",,,150000.00,5.00
"7d92407c-c5a4-4717-a622-9770a062bf94","The Christmas Carolers",17,7,"unknown",,,250000.00,20.00
